timestamps,open,high,low,close,volume
2023-10-16 15:00:00,4.48,4.489105691056911,4.46178861788618,4.48,67567733
2023-10-17 10:30:00,4.47089430894309,4.489105691056911,4.452682926829269,4.46178861788618,69682913
2023-10-17 11:30:00,4.46178861788618,4.48,4.452682926829269,4.48,38807751
2023-10-17 14:00:00,4.48,4.48,4.46178861788618,4.46178861788618,27931783
2023-10-17 15:00:00,4.47089430894309,4.48,4.46178861788618,4.48,53621418
2023-10-18 10:30:00,4.471784989858013,4.53553752535497,4.462677484787019,4.499107505070994,125988769
2023-10-18 11:30:00,4.499107505070994,4.517322515212982,4.49,4.499107505070994,35623193
2023-10-18 14:00:00,4.499107505070994,4.499107505070994,4.471784989858013,4.480892494929006,43706931
2023-10-18 15:00:00,4.480892494929006,4.49,4.471784989858013,4.49,70460147
2023-10-19 10:30:00,4.47287784679089,4.481987577639751,4.381780538302277,4.418219461697722,169403972
2023-10-19 11:30:00,4.418219461697722,4.436438923395445,4.390890269151139,4.390890269151139,49496208
2023-10-19 14:00:00,4.390890269151139,4.427329192546584,4.390890269151139,4.418219461697722,76072579
2023-10-19 15:00:00,4.409109730848861,4.427329192546584,4.390890269151139,4.4,68186935
2023-10-20 10:30:00,4.369102296450939,4.369102296450939,4.332693110647182,4.369102296450939,112308505
2023-10-20 11:30:00,4.369102296450939,4.405511482254697,4.36,4.387306889352819,48726085
2023-10-20 14:00:00,4.396409185803758,4.396409185803758,4.36,4.369102296450939,51607100
2023-10-20 15:00:00,4.369102296450939,4.378204592901879,4.350897703549061,4.36,62140804
2023-10-23 10:30:00,4.35356846473029,4.408215767634854,4.3444605809128625,4.399107883817427,85696045
2023-10-23 11:30:00,4.39,4.417323651452281,4.39,4.417323651452281,44529273
2023-10-23 14:00:00,4.408215767634854,4.417323651452281,4.39,4.39,31091801
2023-10-23 15:00:00,4.39,4.408215767634854,4.362676348547717,4.39,107396424
2023-10-24 10:30:00,4.394705882352941,4.403823529411764,4.330882352941177,4.34,135666074
2023-10-24 11:30:00,4.349117647058823,4.358235294117647,4.321764705882353,4.34,60749406
2023-10-24 14:00:00,4.34,4.34,4.312647058823529,4.321764705882353,58406725
2023-10-24 15:00:00,4.321764705882353,4.34,4.312647058823529,4.34,80726062
2023-10-25 10:30:00,4.344649681528662,4.3628662420382165,4.29,4.308216560509555,149370285
2023-10-25 11:30:00,4.308216560509555,4.317324840764331,4.29,4.29,53764045
2023-10-25 14:00:00,4.29,4.317324840764331,4.29,4.317324840764331,60724521
2023-10-25 15:00:00,4.308216560509555,4.317324840764331,4.29,4.29,85067169
2023-10-26 10:30:00,4.287181628392484,4.350897703549061,4.287181628392484,4.323590814196242,125081014
2023-10-26 11:30:00,4.314488517745303,4.350897703549061,4.314488517745303,4.341795407098121,76966401
2023-10-26 14:00:00,4.341795407098121,4.350897703549061,4.332693110647182,4.350897703549061,33878014
2023-10-26 15:00:00,4.341795407098121,4.369102296450939,4.341795407098121,4.36,70605891
2023-10-27 10:30:00,4.377358490566038,4.404716981132076,4.35,4.35,90884969
2023-10-27 11:30:00,4.359119496855346,4.368238993710692,4.331761006289308,4.359119496855346,48117847
2023-10-27 14:00:00,4.35,4.377358490566038,4.340880503144654,4.359119496855346,62132973
2023-10-27 15:00:00,4.368238993710692,4.368238993710692,4.340880503144654,4.35,91827544
2023-10-30 10:30:00,4.324626865671641,4.333731343283581,4.251791044776119,4.27,204503556
2023-10-30 11:30:00,4.27,4.27910447761194,4.242686567164179,4.260895522388059,81081374
2023-10-30 14:00:00,4.260895522388059,4.29731343283582,4.242686567164179,4.29731343283582,110056890
2023-10-30 15:00:00,4.29731343283582,4.3064179104477605,4.260895522388059,4.27,72949823
2023-10-31 10:30:00,4.273551797040169,4.300887949260042,4.255327695560253,4.282663847780126,77115813
2023-10-31 11:30:00,4.291775898520084,4.31,4.282663847780126,4.300887949260042,56113398
2023-10-31 14:00:00,4.291775898520084,4.319112050739958,4.291775898520084,4.31,50303556
2023-10-31 15:00:00,4.300887949260042,4.319112050739958,4.300887949260042,4.31,57574339
2023-11-01 10:30:00,4.3226415094339625,4.340880503144654,4.286163522012579,4.3226415094339625,81312998
2023-11-01 11:30:00,4.3226415094339625,4.331761006289308,4.313522012578617,4.313522012578617,22658781
2023-11-01 14:00:00,4.3226415094339625,4.359119496855346,4.313522012578617,4.35,64061927
2023-11-01 15:00:00,4.359119496855346,4.359119496855346,4.340880503144654,4.35,48644539
2023-11-02 10:30:00,4.36,4.396485355648536,4.350878661087866,4.387364016736401,88569229
2023-11-02 11:30:00,4.396485355648536,4.396485355648536,4.369121338912134,4.387364016736401,44150327
2023-11-02 14:00:00,4.396485355648536,4.396485355648536,4.36,4.36,27970835
2023-11-02 15:00:00,4.369121338912134,4.378242677824268,4.350878661087866,4.36,52524525
2023-11-03 10:30:00,4.356455696202532,4.365569620253164,4.32,4.3382278481012655,77851366
2023-11-03 11:30:00,4.329113924050633,4.347341772151898,4.32,4.3382278481012655,28275952
2023-11-03 14:00:00,4.3382278481012655,4.3382278481012655,4.32,4.32,25409400
2023-11-03 15:00:00,4.329113924050633,4.3382278481012655,4.310886075949368,4.32,68017725
2023-11-06 10:30:00,4.317324840764331,4.335541401273885,4.29,4.29,107518629
2023-11-06 11:30:00,4.29,4.308216560509555,4.280891719745223,4.280891719745223,59092700
2023-11-06 14:00:00,4.280891719745223,4.29,4.280891719745223,4.29,61899400
2023-11-06 15:00:00,4.29,4.308216560509555,4.280891719745223,4.29,87042833
2023-11-07 10:30:00,4.290889830508474,4.3,4.272669491525424,4.290889830508474,59244145
2023-11-07 11:30:00,4.281779661016949,4.309110169491526,4.281779661016949,4.3,25974669
2023-11-07 14:00:00,4.3,4.309110169491526,4.290889830508474,4.309110169491526,25864020
2023-11-07 15:00:00,4.3,4.327330508474576,4.3,4.3,65185280
2023-11-08 10:30:00,4.29,4.317324840764331,4.280891719745223,4.299108280254777,77185200
2023-11-08 11:30:00,4.29,4.308216560509555,4.29,4.29,33958218
2023-11-08 14:00:00,4.299108280254777,4.308216560509555,4.29,4.29,26784062
2023-11-08 15:00:00,4.299108280254777,4.299108280254777,4.271783439490446,4.29,92870323
2023-11-09 10:30:00,4.2870292887029295,4.332635983263598,4.2870292887029295,4.332635983263598,77436186
2023-11-09 11:30:00,4.332635983263598,4.341757322175733,4.323514644351465,4.332635983263598,56434501
2023-11-09 14:00:00,4.332635983263598,4.350878661087866,4.323514644351465,4.341757322175733,68155314
2023-11-09 15:00:00,4.341757322175733,4.369121338912134,4.341757322175733,4.36,75438404
2023-11-10 10:30:00,4.350878661087866,4.396485355648536,4.323514644351465,4.350878661087866,82571390
2023-11-10 11:30:00,4.350878661087866,4.36,4.341757322175733,4.350878661087866,20751674
2023-11-10 14:00:00,4.341757322175733,4.369121338912134,4.341757322175733,4.36,41199520
2023-11-10 15:00:00,4.36,4.387364016736401,4.350878661087866,4.36,71179323
2023-11-13 10:30:00,4.358235294117647,4.358235294117647,4.303529411764705,4.303529411764705,83632257
2023-11-13 11:30:00,4.303529411764705,4.321764705882353,4.303529411764705,4.312647058823529,33318346
2023-11-13 14:00:00,4.312647058823529,4.349117647058823,4.303529411764705,4.34,31756420
2023-11-13 15:00:00,4.34,4.349117647058823,4.330882352941177,4.34,29740200
2023-11-14 10:30:00,4.323590814196242,4.350897703549061,4.305386221294364,4.323590814196242,92998010
2023-11-14 11:30:00,4.323590814196242,4.341795407098121,4.323590814196242,4.341795407098121,22304538
2023-11-14 14:00:00,4.341795407098121,4.350897703549061,4.332693110647182,4.332693110647182,28870130
2023-11-14 15:00:00,4.341795407098121,4.36,4.332693110647182,4.36,62360495
2023-11-15 10:30:00,4.350897703549061,4.369102296450939,4.350897703549061,4.36,64358612
2023-11-15 11:30:00,4.36,4.36,4.341795407098121,4.341795407098121,34650245
2023-11-15 14:00:00,4.350897703549061,4.36,4.341795407098121,4.36,26431775
2023-11-15 15:00:00,4.350897703549061,4.36,4.341795407098121,4.36,25573850
2023-11-16 10:30:00,4.351791666666667,4.379104166666667,4.3426875,4.379104166666667,56497461
2023-11-16 11:30:00,4.379104166666667,4.379104166666667,4.360895833333334,4.379104166666667,17581200
2023-11-16 14:00:00,4.37,4.388208333333334,4.37,4.379104166666667,48229860
2023-11-16 15:00:00,4.379104166666667,4.388208333333334,4.360895833333334,4.37,55995400
2023-11-17 10:30:00,4.378242677824268,4.387364016736401,4.350878661087866,4.350878661087866,53479700
2023-11-17 11:30:00,4.36,4.36,4.341757322175733,4.350878661087866,34675200
2023-11-17 14:00:00,4.350878661087866,4.36,4.341757322175733,4.350878661087866,31804400
2023-11-17 15:00:00,4.350878661087866,4.369121338912134,4.350878661087866,4.36,53415218
2023-11-20 10:30:00,4.352681912681913,4.370893970893971,4.343575883575883,4.352681912681913,56838534
2023-11-20 11:30:00,4.361787941787942,4.38,4.343575883575883,4.370893970893971,39613725
2023-11-20 14:00:00,4.370893970893971,4.38,4.361787941787942,4.38,23066722
2023-11-20 15:00:00,4.38,4.3891060291060295,4.370893970893971,4.38,54205445
2023-11-21 10:30:00,4.38,4.407318087318087,4.370893970893971,4.38,82000156
2023-11-21 11:30:00,4.370893970893971,4.398212058212058,4.370893970893971,4.398212058212058,26706648
2023-11-21 14:00:00,4.398212058212058,4.398212058212058,4.38,4.398212058212058,30647500
2023-11-21 15:00:00,4.3891060291060295,4.398212058212058,4.370893970893971,4.38,46224317
2023-11-22 10:30:00,4.37,4.388208333333334,4.360895833333334,4.37,48426025
2023-11-22 11:30:00,4.379104166666667,4.397312500000001,4.37,4.379104166666667,31878340
2023-11-22 14:00:00,4.379104166666667,4.397312500000001,4.37,4.379104166666667,22728400
2023-11-22 15:00:00,4.37,4.388208333333334,4.37,4.37,39588196
2023-11-23 10:30:00,4.379104166666667,4.379104166666667,4.3426875,4.351791666666667,84291316
2023-11-23 11:30:00,4.360895833333334,4.360895833333334,4.351791666666667,4.351791666666667,27584559
2023-11-23 14:00:00,4.360895833333334,4.360895833333334,4.351791666666667,4.360895833333334,24494487
2023-11-23 15:00:00,4.351791666666667,4.379104166666667,4.351791666666667,4.37,34931153
2023-11-24 10:30:00,4.37,4.388208333333334,4.360895833333334,4.388208333333334,69161218
2023-11-24 11:30:00,4.388208333333334,4.388208333333334,4.360895833333334,4.388208333333334,49554237
2023-11-24 14:00:00,4.379104166666667,4.388208333333334,4.37,4.379104166666667,30646452
2023-11-24 15:00:00,4.379104166666667,4.379104166666667,4.37,4.37,36870539
2023-11-27 10:30:00,4.369121338912134,4.378242677824268,4.332635983263598,4.36,90130890
2023-11-27 11:30:00,4.350878661087866,4.36,4.332635983263598,4.332635983263598,48440848
2023-11-27 14:00:00,4.341757322175733,4.36,4.332635983263598,4.350878661087866,38371703
2023-11-27 15:00:00,4.36,4.378242677824268,4.350878661087866,4.36,41427562
2023-11-28 10:30:00,4.350897703549061,4.369102296450939,4.341795407098121,4.350897703549061,55500861
2023-11-28 11:30:00,4.350897703549061,4.36,4.341795407098121,4.36,18011500
2023-11-28 14:00:00,4.36,4.36,4.341795407098121,4.350897703549061,18281848
2023-11-28 15:00:00,4.341795407098121,4.369102296450939,4.341795407098121,4.36,41542795
2023-11-29 10:30:00,4.359119496855346,4.368238993710692,4.35,4.359119496855346,44468155
2023-11-29 11:30:00,4.359119496855346,4.359119496855346,4.340880503144654,4.359119496855346,40219077
2023-11-29 14:00:00,4.359119496855346,4.359119496855346,4.340880503144654,4.340880503144654,20311100
2023-11-29 15:00:00,4.35,4.359119496855346,4.340880503144654,4.35,55802404
2023-11-30 10:30:00,4.343575883575883,4.361787941787942,4.334469854469854,4.352681912681913,57649925
2023-11-30 11:30:00,4.343575883575883,4.361787941787942,4.343575883575883,4.352681912681913,38450983
2023-11-30 14:00:00,4.361787941787942,4.370893970893971,4.352681912681913,4.370893970893971,37215481
2023-11-30 15:00:00,4.361787941787942,4.38,4.352681912681913,4.38,81322369
2023-12-01 10:30:00,4.370893970893971,4.3891060291060295,4.361787941787942,4.38,71543319
2023-12-01 11:30:00,4.38,4.3891060291060295,4.370893970893971,4.38,41227545
2023-12-01 14:00:00,4.370893970893971,4.3891060291060295,4.361787941787942,4.38,56512122
2023-12-01 15:00:00,4.38,4.398212058212058,4.370893970893971,4.38,80763665
2023-12-04 10:30:00,4.379104166666667,4.397312500000001,4.37,4.379104166666667,55222951
2023-12-04 11:30:00,4.379104166666667,4.379104166666667,4.37,4.37,17665774
2023-12-04 14:00:00,4.379104166666667,4.388208333333334,4.37,4.37,32127400
2023-12-04 15:00:00,4.37,4.388208333333334,4.37,4.37,48170009
2023-12-05 10:30:00,4.376470588235294,4.385588235294117,4.358235294117647,4.36735294117647,50164381
2023-12-05 11:30:00,4.36735294117647,4.376470588235294,4.36735294117647,4.376470588235294,25501876
2023-12-05 14:00:00,4.36735294117647,4.376470588235294,4.358235294117647,4.358235294117647,35358353
2023-12-05 15:00:00,4.358235294117647,4.36735294117647,4.34,4.34,87174269
2023-12-06 10:30:00,4.33463829787234,4.33463829787234,4.289106382978724,4.307319148936171,130742769
2023-12-06 11:30:00,4.316425531914894,4.325531914893617,4.298212765957446,4.307319148936171,35464400
2023-12-06 14:00:00,4.307319148936171,4.307319148936171,4.289106382978724,4.289106382978724,59955866
2023-12-06 15:00:00,4.289106382978724,4.307319148936171,4.28,4.28,69133464
2023-12-07 10:30:00,4.282663847780126,4.300887949260042,4.26443974630021,4.300887949260042,108176774
2023-12-07 11:30:00,4.291775898520084,4.328224101479915,4.291775898520084,4.319112050739958,50501788
2023-12-07 14:00:00,4.319112050739958,4.328224101479915,4.31,4.319112050739958,33313753
2023-12-07 15:00:00,4.319112050739958,4.328224101479915,4.31,4.31,42782396
2023-12-08 10:30:00,4.319112050739958,4.34644820295983,4.300887949260042,4.328224101479915,68805603
2023-12-08 11:30:00,4.337336152219873,4.34644820295983,4.319112050739958,4.319112050739958,32725450
2023-12-08 14:00:00,4.319112050739958,4.328224101479915,4.300887949260042,4.31,40402050
2023-12-08 15:00:00,4.319112050739958,4.319112050739958,4.300887949260042,4.31,56445298
2023-12-11 10:30:00,4.300887949260042,4.31,4.237103594080338,4.26443974630021,135098250
2023-12-11 11:30:00,4.273551797040169,4.282663847780126,4.26443974630021,4.273551797040169,26294400
2023-12-11 14:00:00,4.273551797040169,4.291775898520084,4.273551797040169,4.291775898520084,39336584
2023-12-11 15:00:00,4.282663847780126,4.328224101479915,4.282663847780126,4.31,78886960
2023-12-12 10:30:00,4.296283924843424,4.341795407098121,4.278079331941545,4.332693110647182,86108350
2023-12-12 11:30:00,4.341795407098121,4.369102296450939,4.323590814196242,4.350897703549061,103753715
2023-12-12 14:00:00,4.36,4.36,4.341795407098121,4.350897703549061,35429245
2023-12-12 15:00:00,4.36,4.369102296450939,4.350897703549061,4.36,51612404
2023-12-13 10:30:00,4.36,4.378204592901879,4.341795407098121,4.36,74444077
2023-12-13 11:30:00,4.369102296450939,4.378204592901879,4.36,4.369102296450939,39132732
2023-12-13 14:00:00,4.369102296450939,4.378204592901879,4.36,4.378204592901879,67142104
2023-12-13 15:00:00,4.378204592901879,4.378204592901879,4.350897703549061,4.36,68298614
2023-12-14 10:30:00,4.368238993710692,4.386477987421383,4.35,4.368238993710692,60163500
2023-12-14 11:30:00,4.359119496855346,4.368238993710692,4.35,4.359119496855346,24327176
2023-12-14 14:00:00,4.368238993710692,4.368238993710692,4.35,4.35,20375628
2023-12-14 15:00:00,4.35,4.368238993710692,4.340880503144654,4.35,47307506
2023-12-15 10:30:00,4.34644820295983,4.364672304439746,4.337336152219873,4.355560253699788,46193280
2023-12-15 11:30:00,4.364672304439746,4.364672304439746,4.34644820295983,4.34644820295983,22353000
2023-12-15 14:00:00,4.34644820295983,4.355560253699788,4.31,4.31,67780829
2023-12-15 15:00:00,4.31,4.328224101479915,4.31,4.31,59063378
2023-12-18 10:30:00,4.313522012578617,4.35,4.2952830188679245,4.340880503144654,75797400
2023-12-18 11:30:00,4.340880503144654,4.35,4.3226415094339625,4.340880503144654,32826372
2023-12-18 14:00:00,4.340880503144654,4.377358490566038,4.331761006289308,4.368238993710692,81489010
2023-12-18 15:00:00,4.368238993710692,4.368238993710692,4.35,4.35,47963433
2023-12-19 10:30:00,4.341795407098121,4.369102296450939,4.332693110647182,4.350897703549061,68630300
2023-12-19 11:30:00,4.350897703549061,4.369102296450939,4.350897703549061,4.36,21630588
2023-12-19 14:00:00,4.369102296450939,4.369102296450939,4.36,4.36,26417809
2023-12-19 15:00:00,4.36,4.369102296450939,4.350897703549061,4.36,58715316
2023-12-20 10:30:00,4.369102296450939,4.396409185803758,4.36,4.378204592901879,84175526
2023-12-20 11:30:00,4.378204592901879,4.387306889352819,4.369102296450939,4.378204592901879,27583330
2023-12-20 14:00:00,4.378204592901879,4.387306889352819,4.369102296450939,4.378204592901879,46817226
2023-12-20 15:00:00,4.369102296450939,4.378204592901879,4.341795407098121,4.36,63405900
2023-12-21 10:30:00,4.350897703549061,4.350897703549061,4.323590814196242,4.332693110647182,77330554
2023-12-21 11:30:00,4.332693110647182,4.341795407098121,4.305386221294364,4.314488517745303,70619863
2023-12-21 14:00:00,4.323590814196242,4.350897703549061,4.314488517745303,4.341795407098121,48771271
2023-12-21 15:00:00,4.350897703549061,4.369102296450939,4.332693110647182,4.36,49812778
2023-12-22 10:30:00,4.369121338912134,4.378242677824268,4.341757322175733,4.36,76867536
2023-12-22 11:30:00,4.36,4.378242677824268,4.350878661087866,4.369121338912134,44354118
2023-12-22 14:00:00,4.369121338912134,4.378242677824268,4.350878661087866,4.369121338912134,42147249
2023-12-22 15:00:00,4.36,4.378242677824268,4.350878661087866,4.36,58486651
2023-12-25 10:30:00,4.3426875,4.37,4.3426875,4.37,37620406
2023-12-25 11:30:00,4.360895833333334,4.37,4.360895833333334,4.37,15753638
2023-12-25 14:00:00,4.37,4.37,4.360895833333334,4.37,19094345
2023-12-25 15:00:00,4.37,4.379104166666667,4.360895833333334,4.37,37012546
2023-12-26 10:30:00,4.371784232365145,4.39,4.362676348547717,4.371784232365145,44007332
2023-12-26 11:30:00,4.371784232365145,4.380892116182571,4.371784232365145,4.371784232365145,24861568
2023-12-26 14:00:00,4.371784232365145,4.39,4.371784232365145,4.39,33245806
2023-12-26 15:00:00,4.39,4.39,4.380892116182571,4.39,46622470
2023-12-27 10:30:00,4.390890269151139,4.390890269151139,4.3544513457556935,4.3544513457556935,64010530
2023-12-27 11:30:00,4.3544513457556935,4.381780538302277,4.3544513457556935,4.381780538302277,28220300
2023-12-27 14:00:00,4.372670807453416,4.390890269151139,4.372670807453416,4.381780538302277,33769986
2023-12-27 15:00:00,4.381780538302277,4.409109730848861,4.372670807453416,4.4,58318004
2023-12-28 10:30:00,4.404716981132076,4.422955974842767,4.377358490566038,4.386477987421383,115610411
2023-12-28 11:30:00,4.39559748427673,4.404716981132076,4.377358490566038,4.377358490566038,66663300
2023-12-28 14:00:00,4.377358490566038,4.377358490566038,4.35,4.359119496855346,92469757
2023-12-28 15:00:00,4.359119496855346,4.377358490566038,4.35,4.35,71772734
2023-12-29 10:30:00,4.36,4.378242677824268,4.350878661087866,4.36,66652775
2023-12-29 11:30:00,4.369121338912134,4.369121338912134,4.36,4.369121338912134,32731386
2023-12-29 14:00:00,4.36,4.369121338912134,4.350878661087866,4.369121338912134,38046890
2023-12-29 15:00:00,4.36,4.378242677824268,4.36,4.36,42616712
2024-01-02 10:30:00,4.350897703549061,4.396409185803758,4.341795407098121,4.369102296450939,110879819
2024-01-02 11:30:00,4.369102296450939,4.378204592901879,4.369102296450939,4.378204592901879,18870894
2024-01-02 14:00:00,4.378204592901879,4.378204592901879,4.36,4.369102296450939,31947208
2024-01-02 15:00:00,4.369102296450939,4.378204592901879,4.36,4.36,45483190
2024-01-03 10:30:00,4.364442148760331,4.400888429752066,4.355330578512397,4.391776859504133,82152993
2024-01-03 11:30:00,4.382665289256198,4.41,4.382665289256198,4.41,57336358
2024-01-03 14:00:00,4.41,4.41,4.400888429752066,4.41,42750758
2024-01-03 15:00:00,4.400888429752066,4.419111570247933,4.400888429752066,4.41,66655318
2024-01-04 10:30:00,4.41439672801636,4.450879345603273,4.405276073619633,4.4417586912065445,105012119
2024-01-04 11:30:00,4.4417586912065445,4.4417586912065445,4.423517382413088,4.4417586912065445,33375780
2024-01-04 14:00:00,4.4417586912065445,4.46,4.432638036809816,4.46,66103947
2024-01-04 15:00:00,4.46,4.469120654396729,4.450879345603273,4.46,82029313
2024-01-05 10:30:00,4.4582340862422996,4.4947022587269,4.44,4.4947022587269,106884479
